gender,senior_citizen,partner,dependents,tenure,contract_type,payment_method,paperless_billing,internet_service,online_security,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,churn,gender_label,contract_label,payment_label,internet_label,churn_label
0,0,1,0,1,1,0,0,1,0,0,1,1,67.55,69.36,1,Female,One year,Electronic check,DSL,Yes
1,0,1,1,3,0,0,1,0,0,0,0,0,20.0,60.85,1,Male,Month-to-month,Electronic check,No,Yes
1,0,0,1,32,1,1,0,2,0,0,1,1,92.55,2992.38,1,Male,One year,Mailed check,Fiber optic,Yes
1,0,1,0,4,0,2,1,2,1,0,0,1,92.59,368.64,0,Male,Month-to-month,Bank transfer (automatic),Fiber optic,No
0,0,0,1,6,0,1,0,2,0,1,1,0,103.13,596.79,1,Female,Month-to-month,Mailed check,Fiber optic,Yes
1,0,1,0,37,0,3,1,0,0,0,0,0,20.0,760.63,0,Male,Month-to-month,Credit card (automatic),No,No
0,0,1,0,2,0,3,1,2,0,1,0,1,93.39,186.36,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,0,0,0,13,0,3,0,2,0,1,0,1,88.59,1166.14,0,Male,Month-to-month,Credit card (automatic),Fiber optic,No
0,0,1,1,1,0,3,0,2,0,1,0,1,90.27,89.13,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
0,0,0,0,10,2,2,0,1,0,1,0,0,48.93,474.66,0,Female,Two year,Bank transfer (automatic),DSL,No
1,0,1,0,28,1,2,1,2,1,0,1,1,96.69,2790.3,0,Male,One year,Bank transfer (automatic),Fiber optic,No
1,0,0,1,2,0,0,1,0,0,0,0,0,26.8,52.76,1,Male,Month-to-month,Electronic check,No,Yes
0,0,1,0,52,1,2,0,0,0,0,0,0,25.33,1365.46,1,Female,One year,Bank transfer (automatic),No,Yes
0,0,0,0,57,1,2,1,0,0,0,0,0,20.0,1193.09,0,Female,One year,Bank transfer (automatic),No,No
1,0,0,0,2,0,1,1,2,0,1,1,0,97.32,201.06,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
0,1,0,0,72,1,2,0,0,0,0,0,0,20.0,1386.45,0,Female,One year,Bank transfer (automatic),No,No
1,0,0,0,8,1,1,1,0,0,0,0,0,20.0,165.68,0,Male,One year,Mailed check,No,No
1,0,0,1,2,1,1,1,2,1,1,1,0,102.87,206.14,0,Male,One year,Mailed check,Fiber optic,No
1,0,1,0,1,1,1,1,0,0,0,0,0,26.33,25.65,0,Male,One year,Mailed check,No,No
1,0,0,0,12,1,2,0,2,0,0,0,0,70.99,817.22,0,Male,One year,Bank transfer (automatic),Fiber optic,No
0,1,0,0,23,0,3,0,2,0,1,0,0,82.72,1860.42,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,0,0,0,9,2,3,0,0,0,0,0,0,20.0,173.47,0,Male,Two year,Credit card (automatic),No,No
0,1,1,0,43,0,2,1,0,0,0,0,0,21.32,873.27,1,Female,Month-to-month,Bank transfer (automatic),No,Yes
1,1,1,1,30,2,0,1,1,1,0,1,0,73.32,2306.89,0,Male,Two year,Electronic check,DSL,No
0,1,1,0,10,0,3,0,2,1,0,1,0,83.92,867.02,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,0,1,0,31,0,0,0,2,1,0,0,0,85.68,2719.55,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
0,0,0,0,67,1,3,0,1,0,0,1,0,55.95,3633.57,1,Female,One year,Credit card (automatic),DSL,Yes
0,0,0,0,2,0,0,1,1,1,0,0,1,59.97,114.28,1,Female,Month-to-month,Electronic check,DSL,Yes
1,0,0,1,8,2,1,0,1,1,1,1,0,75.66,604.38,0,Male,Two year,Mailed check,DSL,No
1,0,1,1,14,0,2,1,2,1,1,1,0,108.45,1555.0,0,Male,Month-to-month,Bank transfer (automatic),Fiber optic,No
1,0,1,0,16,1,2,1,1,0,1,0,1,64.59,1081.27,1,Male,One year,Bank transfer (automatic),DSL,Yes
1,0,0,1,18,0,1,1,0,0,0,0,0,21.5,400.31,1,Male,Month-to-month,Mailed check,No,Yes
0,0,0,0,8,0,2,1,2,1,0,0,1,83.93,697.86,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,0,0,26,0,1,0,1,0,1,0,0,45.87,1161.45,1,Male,Month-to-month,Mailed check,DSL,Yes
0,0,0,0,24,1,0,1,0,0,0,0,0,20.0,463.46,0,Female,One year,Electronic check,No,No
0,0,1,0,20,1,2,1,2,0,0,1,0,87.06,1697.28,0,Female,One year,Bank transfer (automatic),Fiber optic,No
1,0,0,1,2,1,0,1,2,1,0,0,0,79.75,153.74,0,Male,One year,Electronic check,Fiber optic,No
0,1,1,0,15,2,2,0,1,1,0,0,1,72.5,1119.96,0,Female,Two year,Bank transfer (automatic),DSL,No
0,0,0,0,10,1,0,0,2,0,0,1,0,87.79,913.28,1,Female,One year,Electronic check,Fiber optic,Yes
0,0,1,1,16,2,1,1,1,0,1,1,1,75.21,1180.18,0,Female,Two year,Mailed check,DSL,No
0,1,1,0,61,0,1,1,2,0,0,1,0,89.84,5686.8,0,Female,Month-to-month,Mailed check,Fiber optic,No
1,0,1,1,15,0,0,1,2,0,0,0,0,67.28,964.29,0,Male,Month-to-month,Electronic check,Fiber optic,No
1,1,1,0,1,0,1,1,2,0,1,1,1,109.0,110.93,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
1,0,1,0,13,0,2,1,2,1,0,1,0,96.8,1261.86,0,Male,Month-to-month,Bank transfer (automatic),Fiber optic,No
1,0,1,1,41,0,3,0,2,1,1,0,0,90.33,3620.85,0,Male,Month-to-month,Credit card (automatic),Fiber optic,No
0,0,1,0,36,0,3,1,1,0,1,1,0,67.33,2488.89,0,Female,Month-to-month,Credit card (automatic),DSL,No
0,0,1,1,17,1,2,1,0,0,0,0,0,21.6,356.63,0,Female,One year,Bank transfer (automatic),No,No
1,0,1,0,6,1,1,1,1,0,1,1,0,67.58,402.08,0,Male,One year,Mailed check,DSL,No
1,0,1,1,15,2,1,1,2,0,0,1,1,92.05,1409.73,0,Male,Two year,Mailed check,Fiber optic,No
1,0,1,0,19,2,0,0,1,1,0,1,0,64.62,1207.92,1,Male,Two year,Electronic check,DSL,Yes
0,0,1,0,72,0,1,0,1,0,1,1,1,77.09,5747.72,0,Female,Month-to-month,Mailed check,DSL,No
1,1,0,1,24,0,3,1,2,0,1,1,1,110.09,2738.71,0,Male,Month-to-month,Credit card (automatic),Fiber optic,No
1,1,0,0,28,0,1,0,0,0,0,0,0,20.0,543.34,0,Male,Month-to-month,Mailed check,No,No
1,0,0,1,16,0,1,1,2,1,1,0,1,99.52,1582.83,0,Male,Month-to-month,Mailed check,Fiber optic,No
0,0,0,1,10,0,0,1,1,1,0,0,1,65.37,649.26,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,1,1,40,1,0,0,1,0,1,1,1,77.86,3086.38,0,Female,One year,Electronic check,DSL,No
0,0,0,1,16,0,0,1,1,0,1,0,0,56.48,903.86,0,Female,Month-to-month,Electronic check,DSL,No
0,0,1,0,72,1,2,0,0,0,0,0,0,20.0,1378.71,0,Female,One year,Bank transfer (automatic),No,No
0,1,1,0,14,1,1,1,1,0,1,0,0,60.13,872.97,0,Female,One year,Mailed check,DSL,No
0,0,0,0,1,0,2,0,1,0,0,0,0,49.43,48.39,1,Female,Month-to-month,Bank transfer (automatic),DSL,Yes
0,0,1,0,27,0,1,1,1,0,1,1,1,82.37,2113.19,0,Female,Month-to-month,Mailed check,DSL,No
0,0,1,0,1,2,2,1,2,1,1,0,1,100.96,102.83,0,Female,Two year,Bank transfer (automatic),Fiber optic,No
1,1,0,0,6,0,2,1,1,1,0,1,0,63.31,385.58,0,Male,Month-to-month,Bank transfer (automatic),DSL,No
1,0,1,0,10,0,2,1,2,1,0,0,1,90.37,947.36,0,Male,Month-to-month,Bank transfer (automatic),Fiber optic,No
0,0,1,0,32,0,1,1,2,1,0,0,0,80.3,2625.94,1,Female,Month-to-month,Mailed check,Fiber optic,Yes
0,0,0,0,16,0,1,1,0,0,0,0,0,23.33,367.04,0,Female,Month-to-month,Mailed check,No,No
1,0,0,1,1,0,3,1,1,0,0,0,1,56.59,59.15,0,Male,Month-to-month,Credit card (automatic),DSL,No
0,0,1,0,23,2,0,1,0,0,0,0,0,21.8,494.65,0,Female,Two year,Electronic check,No,No
0,1,0,0,12,0,0,1,2,0,0,1,1,91.83,1137.36,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
0,0,0,1,61,0,1,0,2,1,0,1,1,105.43,6325.55,0,Female,Month-to-month,Mailed check,Fiber optic,No
1,0,0,0,16,0,2,1,0,0,0,0,0,20.0,305.56,0,Male,Month-to-month,Bank transfer (automatic),No,No
1,0,1,1,29,1,0,0,2,0,0,0,0,71.34,2117.23,0,Male,One year,Electronic check,Fiber optic,No
1,0,1,0,5,0,2,0,2,1,1,1,1,105.17,517.97,0,Male,Month-to-month,Bank transfer (automatic),Fiber optic,No
1,0,1,0,34,0,2,0,2,0,1,0,0,82.44,2757.8,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,0,0,30,1,1,0,1,0,0,1,1,71.7,2197.43,1,Male,One year,Mailed check,DSL,Yes
0,0,1,1,56,0,1,1,1,0,0,0,0,47.64,2620.36,0,Female,Month-to-month,Mailed check,DSL,No
1,0,0,0,1,0,1,0,1,1,1,1,1,84.06,80.85,1,Male,Month-to-month,Mailed check,DSL,Yes
0,0,0,1,14,0,0,1,2,0,0,0,1,78.45,1087.81,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
0,0,0,0,27,1,0,1,2,0,1,0,1,87.66,2443.47,0,Female,One year,Electronic check,Fiber optic,No
1,1,0,0,2,2,0,1,1,0,0,0,1,58.65,112.96,0,Male,Two year,Electronic check,DSL,No
1,0,1,0,12,0,2,1,0,0,0,0,0,23.29,281.0,1,Male,Month-to-month,Bank transfer (automatic),No,Yes
0,0,1,0,68,0,2,0,2,1,1,1,0,98.52,6453.0,0,Female,Month-to-month,Bank transfer (automatic),Fiber optic,No
0,0,0,0,13,0,1,1,2,0,1,1,1,110.58,1372.73,1,Female,Month-to-month,Mailed check,Fiber optic,Yes
0,0,1,1,72,1,2,1,0,0,0,0,0,26.51,1885.57,0,Female,One year,Bank transfer (automatic),No,No
1,0,1,0,1,1,2,0,0,0,0,0,0,20.69,21.02,1,Male,One year,Bank transfer (automatic),No,Yes
1,0,1,0,30,1,0,0,1,0,0,0,0,46.85,1373.87,0,Male,One year,Electronic check,DSL,No
1,0,0,0,20,1,0,0,1,1,0,1,1,70.6,1404.34,0,Male,One year,Electronic check,DSL,No
1,0,1,1,16,2,3,0,1,1,0,0,0,52.35,836.87,0,Male,Two year,Credit card (automatic),DSL,No
1,0,0,1,72,2,2,1,0,0,0,0,0,20.0,1489.15,0,Male,Two year,Bank transfer (automatic),No,No
0,0,1,1,3,1,2,0,2,0,1,1,0,87.45,270.72,0,Female,One year,Bank transfer (automatic),Fiber optic,No
1,1,0,1,54,0,1,1,2,0,0,1,0,84.57,4339.51,0,Male,Month-to-month,Mailed check,Fiber optic,No
0,0,1,1,28,0,2,1,0,0,0,0,0,23.78,660.11,0,Female,Month-to-month,Bank transfer (automatic),No,No
0,0,0,1,7,0,2,0,2,0,0,1,1,97.99,696.64,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
0,1,0,1,55,0,0,1,2,1,0,0,1,93.21,5307.21,0,Female,Month-to-month,Electronic check,Fiber optic,No
1,1,1,0,13,1,3,0,1,1,0,0,0,57.62,715.27,0,Male,One year,Credit card (automatic),DSL,No
1,0,1,0,40,0,0,0,2,1,0,0,0,72.05,2918.96,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
1,0,1,0,11,1,0,1,2,1,0,0,0,73.55,836.72,0,Male,One year,Electronic check,Fiber optic,No
0,0,1,0,45,0,0,0,2,1,1,0,1,100.95,4431.49,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
0,0,0,0,24,1,2,0,1,0,1,0,1,69.99,1630.25,0,Female,One year,Bank transfer (automatic),DSL,No
0,0,0,0,3,0,2,0,1,1,0,0,0,52.76,157.77,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
0,0,0,1,25,0,2,1,1,1,1,1,1,82.2,2150.06,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
0,0,0,0,5,0,3,1,1,0,1,1,0,63.54,323.83,0,Female,Month-to-month,Credit card (automatic),DSL,No
0,0,1,1,12,2,0,1,2,1,0,0,0,75.33,897.13,0,Female,Two year,Electronic check,Fiber optic,No
1,0,1,1,4,0,2,1,2,1,0,1,0,83.38,317.54,0,Male,Month-to-month,Bank transfer (automatic),Fiber optic,No
1,0,1,1,1,0,2,0,2,1,1,1,1,120.0,120.68,0,Male,Month-to-month,Bank transfer (automatic),Fiber optic,No
1,0,1,1,5,0,3,0,0,0,0,0,0,26.16,128.82,1,Male,Month-to-month,Credit card (automatic),No,Yes
1,0,1,1,18,1,0,0,0,0,0,0,0,20.0,348.69,0,Male,One year,Electronic check,No,No
0,0,0,0,15,0,3,1,2,0,0,0,1,72.39,1085.87,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
0,1,0,0,16,2,0,1,1,0,1,1,0,62.97,991.54,0,Female,Two year,Electronic check,DSL,No
1,0,1,0,6,0,2,0,1,0,1,1,0,59.55,340.82,0,Male,Month-to-month,Bank transfer (automatic),DSL,No
0,0,0,1,27,0,2,0,2,0,1,1,1,115.91,3200.14,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,0,1,29,1,3,0,2,0,0,1,1,89.99,2670.41,0,Male,One year,Credit card (automatic),Fiber optic,No
1,0,0,1,10,0,0,1,2,1,0,1,0,93.81,949.25,0,Male,Month-to-month,Electronic check,Fiber optic,No
1,1,1,0,51,2,0,1,0,0,0,0,0,20.0,1054.76,0,Male,Two year,Electronic check,No,No
0,0,0,0,24,0,0,0,1,1,0,0,1,61.16,1424.27,0,Female,Month-to-month,Electronic check,DSL,No
1,0,1,0,29,2,2,0,2,0,0,1,0,87.24,2475.87,1,Male,Two year,Bank transfer (automatic),Fiber optic,Yes
1,0,1,0,7,1,2,0,2,0,0,1,0,85.27,594.42,1,Male,One year,Bank transfer (automatic),Fiber optic,Yes
1,0,0,0,1,2,3,1,2,1,0,1,0,91.7,87.67,1,Male,Two year,Credit card (automatic),Fiber optic,Yes
0,0,1,0,48,0,1,1,1,1,1,1,1,100.91,5029.46,0,Female,Month-to-month,Mailed check,DSL,No
0,0,1,1,41,0,0,0,2,1,1,0,1,103.18,4226.42,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
1,0,1,0,3,1,0,0,0,0,0,0,0,20.0,58.95,0,Male,One year,Electronic check,No,No
0,0,1,0,11,1,0,0,1,0,1,1,0,76.58,840.52,1,Female,One year,Electronic check,DSL,Yes
0,0,0,1,25,0,2,1,1,1,1,0,1,79.02,1940.95,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
0,1,1,0,25,0,3,1,2,0,1,1,1,112.14,2743.58,0,Female,Month-to-month,Credit card (automatic),Fiber optic,No
0,0,0,0,47,0,3,1,0,0,0,0,0,20.0,935.11,0,Female,Month-to-month,Credit card (automatic),No,No
0,0,1,0,3,1,1,1,1,0,0,1,0,41.93,125.56,0,Female,One year,Mailed check,DSL,No
0,0,1,0,13,0,0,0,2,0,1,1,0,84.21,1087.43,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
0,1,1,0,2,0,0,1,1,0,0,0,0,50.41,101.3,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,0,0,11,0,2,0,1,0,0,1,1,66.05,747.14,1,Female,Month-to-month,Bank transfer (automatic),DSL,Yes
0,0,0,0,1,0,3,0,2,0,0,1,1,95.27,91.05,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
0,0,0,0,54,0,0,1,2,1,0,0,1,97.67,5438.48,0,Female,Month-to-month,Electronic check,Fiber optic,No
1,0,0,0,17,2,0,1,1,0,1,0,0,55.9,924.5,0,Male,Two year,Electronic check,DSL,No
1,0,0,1,45,0,2,1,2,1,1,0,1,97.7,4287.51,0,Male,Month-to-month,Bank transfer (automatic),Fiber optic,No
0,0,0,0,1,2,2,1,1,0,1,1,1,78.94,79.73,1,Female,Two year,Bank transfer (automatic),DSL,Yes
1,0,0,1,6,0,0,1,2,0,1,0,1,92.53,581.59,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
1,0,1,0,7,0,3,0,2,0,0,1,1,91.96,612.65,1,Male,Month-to-month,Credit card (automatic),Fiber optic,Yes
0,0,0,0,11,0,0,1,1,1,0,0,0,48.08,538.04,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,1,1,38,1,3,1,2,1,1,1,0,100.22,3883.35,0,Female,One year,Credit card (automatic),Fiber optic,No
0,0,1,0,11,1,0,1,0,0,0,0,0,20.0,221.62,0,Female,One year,Electronic check,No,No
1,0,1,0,5,0,0,1,0,0,0,0,0,20.0,95.1,0,Male,Month-to-month,Electronic check,No,No
1,0,1,0,1,0,0,1,2,1,0,1,0,87.41,88.34,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
0,0,0,0,1,2,0,1,0,0,0,0,0,20.0,19.23,0,Female,Two year,Electronic check,No,No
0,0,1,1,34,2,1,0,0,0,0,0,0,20.0,651.31,0,Female,Two year,Mailed check,No,No
0,0,0,1,14,0,2,1,1,0,0,1,1,69.64,994.08,0,Female,Month-to-month,Bank transfer (automatic),DSL,No
1,0,0,0,31,1,1,1,0,0,0,0,0,21.18,669.73,0,Male,One year,Mailed check,No,No
1,0,1,0,27,0,2,0,2,1,0,0,1,89.28,2504.55,1,Male,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,0,0,3,0,1,1,2,0,0,0,1,75.16,214.28,1,Male,Month-to-month,Mailed check,Fiber optic,Yes
1,0,1,1,3,0,0,0,1,1,1,0,0,67.03,198.65,0,Male,Month-to-month,Electronic check,DSL,No
0,0,0,1,33,0,3,0,1,0,1,1,1,81.73,2565.55,1,Female,Month-to-month,Credit card (automatic),DSL,Yes
0,0,0,1,30,2,3,1,1,0,1,1,0,67.49,1997.3,0,Female,Two year,Credit card (automatic),DSL,No
0,0,0,0,11,0,0,1,1,0,1,1,1,79.21,870.58,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,0,1,1,1,1,0,1,0,0,0,1,59.97,60.15,0,Female,One year,Mailed check,DSL,No
1,0,0,0,1,2,2,1,0,0,0,0,0,20.0,19.71,0,Male,Two year,Bank transfer (automatic),No,No
1,0,0,0,8,0,0,1,1,0,0,1,1,64.41,526.89,0,Male,Month-to-month,Electronic check,DSL,No
0,1,0,1,1,0,2,1,2,0,1,1,1,103.65,102.78,0,Female,Month-to-month,Bank transfer (automatic),Fiber optic,No
0,1,1,0,6,1,1,1,2,1,1,0,0,88.04,529.14,0,Female,One year,Mailed check,Fiber optic,No
1,0,0,1,13,0,0,1,2,0,1,1,0,91.65,1227.2,0,Male,Month-to-month,Electronic check,Fiber optic,No
0,0,1,0,3,0,0,1,2,0,1,1,0,96.42,279.84,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
1,0,0,1,2,0,2,1,1,0,1,0,0,48.99,96.23,1,Male,Month-to-month,Bank transfer (automatic),DSL,Yes
0,0,1,0,54,0,0,0,2,1,1,1,0,102.89,5567.97,0,Female,Month-to-month,Electronic check,Fiber optic,No
0,0,0,0,21,2,0,0,2,0,1,1,0,85.74,1848.73,0,Female,Two year,Electronic check,Fiber optic,No
0,0,0,0,65,1,2,0,2,1,1,0,1,97.41,6284.39,0,Female,One year,Bank transfer (automatic),Fiber optic,No
0,0,0,0,10,0,2,1,0,0,0,0,0,27.87,266.79,1,Female,Month-to-month,Bank transfer (automatic),No,Yes
0,0,0,0,27,0,0,0,2,1,0,0,0,82.29,2330.44,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
0,0,1,0,5,2,3,0,2,0,0,1,1,94.8,483.85,0,Female,Two year,Credit card (automatic),Fiber optic,No
0,0,0,0,23,0,2,1,1,0,1,1,1,70.71,1662.55,1,Female,Month-to-month,Bank transfer (automatic),DSL,Yes
1,0,1,0,3,0,0,1,2,1,1,0,0,88.82,265.53,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
1,0,0,0,1,2,1,1,1,1,0,1,1,68.64,68.96,1,Male,Two year,Mailed check,DSL,Yes
1,0,0,0,64,2,2,0,1,1,1,0,1,77.19,5184.23,0,Male,Two year,Bank transfer (automatic),DSL,No
1,0,1,1,19,0,0,0,1,1,0,0,1,60.77,1165.61,0,Male,Month-to-month,Electronic check,DSL,No
1,0,0,1,62,0,1,0,1,0,0,1,0,59.79,3602.79,0,Male,Month-to-month,Mailed check,DSL,No
0,1,1,0,9,0,2,0,2,0,1,1,0,92.81,874.08,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
0,0,0,0,9,0,1,0,1,0,0,0,0,38.92,351.6,1,Female,Month-to-month,Mailed check,DSL,Yes
1,1,1,1,12,1,2,0,1,0,0,0,0,46.91,535.94,0,Male,One year,Bank transfer (automatic),DSL,No
0,1,0,0,29,0,1,0,2,0,0,1,0,92.47,2701.3,0,Female,Month-to-month,Mailed check,Fiber optic,No
1,0,1,0,20,0,0,1,0,0,0,0,0,20.0,382.82,1,Male,Month-to-month,Electronic check,No,Yes
1,0,1,0,62,0,1,0,2,1,1,1,0,106.4,6615.0,0,Male,Month-to-month,Mailed check,Fiber optic,No
0,0,0,0,1,2,1,0,2,0,0,1,1,83.49,86.21,1,Female,Two year,Mailed check,Fiber optic,Yes
0,1,0,0,29,0,2,1,1,0,1,1,1,81.34,2368.03,1,Female,Month-to-month,Bank transfer (automatic),DSL,Yes
0,0,0,0,9,0,2,1,2,0,1,1,0,89.15,792.2,0,Female,Month-to-month,Bank transfer (automatic),Fiber optic,No
1,0,1,0,4,2,1,1,2,0,0,1,1,92.65,384.78,0,Male,Two year,Mailed check,Fiber optic,No
0,0,0,0,17,0,3,1,2,0,1,0,1,94.98,1683.7,0,Female,Month-to-month,Credit card (automatic),Fiber optic,No
1,0,0,0,16,0,0,1,2,0,1,1,0,90.78,1430.33,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
1,0,0,0,3,0,0,1,2,1,0,0,1,83.91,251.7,1,Male,Month-to-month,Electronic check,Fiber optic,Yes
1,0,0,0,5,0,0,1,1,0,1,1,1,86.64,454.12,0,Male,Month-to-month,Electronic check,DSL,No
0,0,1,0,12,0,0,1,0,0,0,0,0,20.0,232.27,0,Female,Month-to-month,Electronic check,No,No
0,1,1,1,12,0,2,0,2,0,0,0,0,65.8,773.66,1,Female,Month-to-month,Bank transfer (automatic),Fiber optic,Yes
1,0,0,0,9,0,0,1,2,0,0,1,0,82.64,738.44,0,Male,Month-to-month,Electronic check,Fiber optic,No
0,1,1,0,3,0,0,1,1,0,0,0,0,45.69,131.6,1,Female,Month-to-month,Electronic check,DSL,Yes
0,0,1,0,1,0,0,1,1,0,1,1,1,81.14,79.29,0,Female,Month-to-month,Electronic check,DSL,No
0,0,0,0,72,0,2,1,1,0,0,1,1,69.67,5038.66,1,Female,Month-to-month,Bank transfer (automatic),DSL,Yes
1,0,0,0,68,0,3,1,2,1,0,0,0,85.74,5672.03,1,Male,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,0,1,0,15,0,2,1,0,0,0,0,0,22.45,343.02,0,Male,Month-to-month,Bank transfer (automatic),No,No
0,0,1,1,72,2,0,1,2,0,0,1,0,76.07,5393.61,0,Female,Two year,Electronic check,Fiber optic,No
1,0,1,0,26,0,2,0,2,1,1,1,0,89.01,2219.33,0,Male,Month-to-month,Bank transfer (automatic),Fiber optic,No
0,0,0,1,1,0,0,0,1,0,1,1,0,67.76,69.55,1,Female,Month-to-month,Electronic check,DSL,Yes
0,1,0,0,3,1,0,1,0,0,0,0,0,27.33,82.54,1,Female,One year,Electronic check,No,Yes
0,1,0,1,59,0,3,1,2,0,0,0,0,63.74,3882.83,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
0,0,1,1,23,1,1,0,0,0,0,0,0,20.0,453.57,0,Female,One year,Mailed check,No,No
1,0,1,1,44,1,0,1,1,0,1,0,0,56.77,2377.83,0,Male,One year,Electronic check,DSL,No
1,0,1,0,54,1,1,1,0,0,0,0,0,22.41,1155.28,0,Male,One year,Mailed check,No,No
1,0,0,0,14,1,0,0,2,1,0,0,0,85.61,1233.95,1,Male,One year,Electronic check,Fiber optic,Yes
0,1,0,1,1,0,1,1,1,1,1,0,1,85.21,84.45,1,Female,Month-to-month,Mailed check,DSL,Yes
0,0,0,1,5,1,1,1,2,0,0,0,1,83.18,435.71,0,Female,One year,Mailed check,Fiber optic,No
0,0,0,1,1,0,0,1,2,0,1,1,0,87.37,90.26,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
1,1,0,0,5,0,3,1,2,0,0,1,1,89.52,425.94,1,Male,Month-to-month,Credit card (automatic),Fiber optic,Yes
0,0,0,1,12,2,2,0,1,1,1,1,1,86.28,1073.67,0,Female,Two year,Bank transfer (automatic),DSL,No
1,1,0,0,3,0,3,1,0,0,0,0,0,25.16,73.31,1,Male,Month-to-month,Credit card (automatic),No,Yes
1,0,1,0,4,2,2,1,1,1,0,1,0,64.5,257.65,0,Male,Two year,Bank transfer (automatic),DSL,No
1,0,1,0,14,0,2,1,0,0,0,0,0,24.81,347.55,1,Male,Month-to-month,Bank transfer (automatic),No,Yes
1,0,0,0,9,0,1,0,0,0,0,0,0,20.0,172.07,1,Male,Month-to-month,Mailed check,No,Yes
1,0,0,1,15,0,0,1,2,0,0,1,0,83.44,1204.75,0,Male,Month-to-month,Electronic check,Fiber optic,No
1,0,0,0,13,1,2,1,2,1,0,0,1,88.24,1138.29,0,Male,One year,Bank transfer (automatic),Fiber optic,No
0,0,1,0,24,0,1,0,0,0,0,0,0,22.61,550.38,0,Female,Month-to-month,Mailed check,No,No
0,0,1,0,66,0,0,1,1,0,0,1,0,55.72,3590.88,1,Female,Month-to-month,Electronic check,DSL,Yes
1,0,1,0,2,0,1,0,1,0,1,0,1,70.99,142.35,1,Male,Month-to-month,Mailed check,DSL,Yes
1,0,1,0,2,1,2,1,1,1,1,1,1,86.83,171.56,0,Male,One year,Bank transfer (automatic),DSL,No
0,0,0,0,45,0,3,1,2,0,0,0,0,69.87,3185.14,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
1,0,0,0,16,2,1,1,0,0,0,0,0,24.04,381.73,0,Male,Two year,Mailed check,No,No
1,0,0,1,34,0,1,1,1,0,0,1,0,56.49,1988.2,1,Male,Month-to-month,Mailed check,DSL,Yes
0,0,0,1,5,0,3,1,0,0,0,0,0,20.29,106.36,0,Female,Month-to-month,Credit card (automatic),No,No
1,0,1,0,42,0,0,1,0,0,0,0,0,23.8,1040.89,0,Male,Month-to-month,Electronic check,No,No
1,0,0,0,61,2,0,0,2,1,0,0,0,79.62,4695.87,0,Male,Two year,Electronic check,Fiber optic,No
1,0,0,0,24,0,0,1,1,0,1,1,1,71.08,1698.61,1,Male,Month-to-month,Electronic check,DSL,Yes
0,0,0,1,2,0,3,1,2,1,1,0,1,99.14,197.46,1,Female,Month-to-month,Credit card (automatic),Fiber optic,Yes
0,0,1,0,54,1,0,0,1,1,0,1,0,57.38,3204.01,0,Female,One year,Electronic check,DSL,No
0,1,0,0,37,0,0,0,2,0,1,0,1,90.75,3309.8,1,Female,Month-to-month,Electronic check,Fiber optic,Yes
1,0,1,0,33,1,1,1,2,1,0,1,1,106.36,3527.29,0,Male,One year,Mailed check,Fiber optic,No
